company_id,zone,timestamp,eur_per_mwh
company_2,zone_1,2026-03-05T02:00:00Z,52.7
company_2,zone_1,2026-03-05T03:00:00Z,34.77
company_2,zone_1,2026-03-05T04:00:00Z,55.39
company_2,zone_1,2026-03-05T05:00:00Z,48.8
company_2,zone_1,2026-03-05T06:00:00Z,66.91
company_2,zone_1,2026-03-05T07:00:00Z,58.53
company_2,zone_1,2026-03-05T08:00:00Z,42.89
company_2,zone_1,2026-03-05T09:00:00Z,58.93
company_2,zone_1,2026-03-05T10:00:00Z,56.15
company_2,zone_1,2026-03-05T11:00:00Z,67.57
company_2,zone_1,2026-03-05T12:00:00Z,67.97
company_2,zone_1,2026-03-05T13:00:00Z,57.48
company_2,zone_1,2026-03-05T14:00:00Z,79.22
company_2,zone_1,2026-03-05T15:00:00Z,54.41
company_2,zone_1,2026-03-05T16:00:00Z,65.38
company_2,zone_1,2026-03-05T17:00:00Z,64.43
company_2,zone_1,2026-03-05T18:00:00Z,29.66
company_2,zone_1,2026-03-05T19:00:00Z,62.25
company_2,zone_1,2026-03-05T20:00:00Z,45.75
company_2,zone_1,2026-03-05T21:00:00Z,52.31
company_2,zone_1,2026-03-05T22:00:00Z,47.98
company_2,zone_1,2026-03-05T23:00:00Z,58.11
company_2,zone_1,2026-03-06T00:00:00Z,51.49
company_2,zone_1,2026-03-06T01:00:00Z,47.72
company_2,zone_1,2026-03-06T02:00:00Z,50.36
company_2,zone_1,2026-03-06T03:00:00Z,62.41
company_2,zone_1,2026-03-06T04:00:00Z,54.71
company_2,zone_1,2026-03-06T05:00:00Z,37.06
company_2,zone_1,2026-03-06T06:00:00Z,41.27
company_2,zone_1,2026-03-06T07:00:00Z,60.49
company_2,zone_1,2026-03-06T08:00:00Z,71.35
company_2,zone_1,2026-03-06T09:00:00Z,71.68
company_2,zone_1,2026-03-06T10:00:00Z,60.92
company_2,zone_1,2026-03-06T11:00:00Z,65.66
company_2,zone_1,2026-03-06T12:00:00Z,46.51
company_2,zone_1,2026-03-06T13:00:00Z,57.49
company_2,zone_1,2026-03-06T14:00:00Z,70.69
company_2,zone_1,2026-03-06T15:00:00Z,47.32
company_2,zone_1,2026-03-06T16:00:00Z,58.09
company_2,zone_1,2026-03-06T17:00:00Z,58.31
company_2,zone_1,2026-03-06T18:00:00Z,49.63
company_2,zone_1,2026-03-06T19:00:00Z,68.21
company_2,zone_1,2026-03-06T20:00:00Z,58.27
company_2,zone_1,2026-03-06T21:00:00Z,56.29
company_2,zone_1,2026-03-06T22:00:00Z,60.9
company_2,zone_1,2026-03-06T23:00:00Z,41.78
company_2,zone_1,2026-03-07T00:00:00Z,68.49
company_2,zone_1,2026-03-07T01:00:00Z,41.75
company_2,zone_1,2026-03-07T02:00:00Z,57.01
company_2,zone_1,2026-03-07T03:00:00Z,52.37
company_2,zone_1,2026-03-07T04:00:00Z,75.63
company_2,zone_1,2026-03-07T05:00:00Z,56.05
company_2,zone_1,2026-03-07T06:00:00Z,54.13
company_2,zone_1,2026-03-07T07:00:00Z,74.55
company_2,zone_1,2026-03-07T08:00:00Z,67.97
company_2,zone_1,2026-03-07T09:00:00Z,74.38
company_2,zone_1,2026-03-07T10:00:00Z,44.8
company_2,zone_1,2026-03-07T11:00:00Z,58.92
company_2,zone_1,2026-03-07T12:00:00Z,55.78
company_2,zone_1,2026-03-07T13:00:00Z,81.47
company_2,zone_1,2026-03-07T14:00:00Z,36.53
company_2,zone_1,2026-03-07T15:00:00Z,73.88
company_2,zone_1,2026-03-07T16:00:00Z,55.23
company_2,zone_1,2026-03-07T17:00:00Z,81.93
company_2,zone_1,2026-03-07T18:00:00Z,51.96
company_2,zone_1,2026-03-07T19:00:00Z,63.35
company_2,zone_1,2026-03-07T20:00:00Z,50.75
company_2,zone_1,2026-03-07T21:00:00Z,54.51
company_2,zone_1,2026-03-07T22:00:00Z,46.56
company_2,zone_1,2026-03-07T23:00:00Z,55.57
company_2,zone_1,2026-03-08T00:00:00Z,47.77
company_2,zone_1,2026-03-08T01:00:00Z,43.15
company_2,zone_1,2026-03-08T02:00:00Z,62.5
company_2,zone_1,2026-03-08T03:00:00Z,50.12
company_2,zone_1,2026-03-08T04:00:00Z,49.29
company_2,zone_1,2026-03-08T05:00:00Z,49.52
company_2,zone_1,2026-03-08T06:00:00Z,54.29
company_2,zone_1,2026-03-08T07:00:00Z,58.88
company_2,zone_1,2026-03-08T08:00:00Z,74.9
company_2,zone_1,2026-03-08T09:00:00Z,64.52
company_2,zone_1,2026-03-08T10:00:00Z,52.51
company_2,zone_1,2026-03-08T11:00:00Z,57.36
company_2,zone_1,2026-03-08T12:00:00Z,63.18
company_2,zone_1,2026-03-08T13:00:00Z,66.81
company_2,zone_1,2026-03-08T14:00:00Z,69.67
company_2,zone_1,2026-03-08T15:00:00Z,72.39
company_2,zone_1,2026-03-08T16:00:00Z,73.32
company_2,zone_1,2026-03-08T17:00:00Z,67.55
company_2,zone_1,2026-03-08T18:00:00Z,59.33
company_2,zone_1,2026-03-08T19:00:00Z,77.54
company_2,zone_1,2026-03-08T20:00:00Z,52.78
company_2,zone_1,2026-03-08T21:00:00Z,68.65
company_2,zone_1,2026-03-08T22:00:00Z,48.55
company_2,zone_1,2026-03-08T23:00:00Z,64.44
company_2,zone_1,2026-03-09T00:00:00Z,45.23
company_2,zone_1,2026-03-09T01:00:00Z,51.44
company_2,zone_1,2026-03-09T02:00:00Z,47.51
company_2,zone_1,2026-03-09T03:00:00Z,53.26
company_2,zone_1,2026-03-09T04:00:00Z,65.32
company_2,zone_1,2026-03-09T05:00:00Z,36.3
company_2,zone_1,2026-03-09T06:00:00Z,56.11
company_2,zone_1,2026-03-09T07:00:00Z,41.29
company_2,zone_1,2026-03-09T08:00:00Z,65.66
company_2,zone_1,2026-03-09T09:00:00Z,81.41
company_2,zone_1,2026-03-09T10:00:00Z,53.27
company_2,zone_1,2026-03-09T11:00:00Z,64.48
company_2,zone_1,2026-03-09T12:00:00Z,62.35
company_2,zone_1,2026-03-09T13:00:00Z,62.22
company_2,zone_1,2026-03-09T14:00:00Z,67.4
company_2,zone_1,2026-03-09T15:00:00Z,73.04
company_2,zone_1,2026-03-09T16:00:00Z,63.04
company_2,zone_1,2026-03-09T17:00:00Z,46.91
company_2,zone_1,2026-03-09T18:00:00Z,64.24
company_2,zone_1,2026-03-09T19:00:00Z,45.57
company_2,zone_1,2026-03-09T20:00:00Z,59.1
company_2,zone_1,2026-03-09T21:00:00Z,44.5
company_2,zone_1,2026-03-09T22:00:00Z,41.79
company_2,zone_1,2026-03-09T23:00:00Z,30.99
company_2,zone_1,2026-03-10T00:00:00Z,56.63
company_2,zone_1,2026-03-10T01:00:00Z,46.98
company_2,zone_1,2026-03-10T02:00:00Z,53.22
company_2,zone_1,2026-03-10T03:00:00Z,50.25
company_2,zone_1,2026-03-10T04:00:00Z,67.32
company_2,zone_1,2026-03-10T05:00:00Z,49.55
company_2,zone_1,2026-03-10T06:00:00Z,42.82
company_2,zone_1,2026-03-10T07:00:00Z,50.14
company_2,zone_1,2026-03-10T08:00:00Z,92.74
company_2,zone_1,2026-03-10T09:00:00Z,55.18
company_2,zone_1,2026-03-10T10:00:00Z,57.03
company_2,zone_1,2026-03-10T11:00:00Z,56.06
company_2,zone_1,2026-03-10T12:00:00Z,73.38
company_2,zone_1,2026-03-10T13:00:00Z,62.91
company_2,zone_1,2026-03-10T14:00:00Z,51.58
company_2,zone_1,2026-03-10T15:00:00Z,50.61
company_2,zone_1,2026-03-10T16:00:00Z,73.17
company_2,zone_1,2026-03-10T17:00:00Z,46.25
company_2,zone_1,2026-03-10T18:00:00Z,68.31
company_2,zone_1,2026-03-10T19:00:00Z,55.85
company_2,zone_1,2026-03-10T20:00:00Z,60.15
company_2,zone_1,2026-03-10T21:00:00Z,53.43
company_2,zone_1,2026-03-10T22:00:00Z,48.85
company_2,zone_1,2026-03-10T23:00:00Z,42.93
company_2,zone_1,2026-03-11T00:00:00Z,59.57
company_2,zone_1,2026-03-11T01:00:00Z,40.1
company_2,zone_1,2026-03-11T02:00:00Z,43.89
company_2,zone_1,2026-03-11T03:00:00Z,42.62
company_2,zone_1,2026-03-11T04:00:00Z,49.53
company_2,zone_1,2026-03-11T05:00:00Z,58.37
company_2,zone_1,2026-03-11T06:00:00Z,79.08
company_2,zone_1,2026-03-11T07:00:00Z,70.61
company_2,zone_1,2026-03-11T08:00:00Z,86.4
company_2,zone_1,2026-03-11T09:00:00Z,75.15
company_2,zone_1,2026-03-11T10:00:00Z,57.8
company_2,zone_1,2026-03-11T11:00:00Z,55.76
company_2,zone_1,2026-03-11T12:00:00Z,61.26
company_2,zone_1,2026-03-11T13:00:00Z,69.47
company_2,zone_1,2026-03-11T14:00:00Z,69.86
company_2,zone_1,2026-03-11T15:00:00Z,65.22
company_2,zone_1,2026-03-11T16:00:00Z,56.61
company_2,zone_1,2026-03-11T17:00:00Z,59.29
company_2,zone_1,2026-03-11T18:00:00Z,72.16
company_2,zone_1,2026-03-11T19:00:00Z,36.92
company_2,zone_1,2026-03-11T20:00:00Z,52.83
company_2,zone_1,2026-03-11T21:00:00Z,42.02
company_2,zone_1,2026-03-11T22:00:00Z,54.67
company_2,zone_1,2026-03-11T23:00:00Z,42.01
company_2,zone_1,2026-03-12T00:00:00Z,47.08
company_2,zone_1,2026-03-12T01:00:00Z,58.21
company_2,zone_1,2026-03-12T02:00:00Z,43.69
company_2,zone_1,2026-03-12T03:00:00Z,49.72
company_2,zone_1,2026-03-12T04:00:00Z,37.89
company_2,zone_1,2026-03-12T05:00:00Z,53.31
company_2,zone_1,2026-03-12T06:00:00Z,66.85
company_2,zone_1,2026-03-12T07:00:00Z,74.02
company_2,zone_1,2026-03-12T08:00:00Z,72.48
company_2,zone_1,2026-03-12T09:00:00Z,65.27
company_2,zone_1,2026-03-12T10:00:00Z,61.96
company_2,zone_1,2026-03-12T11:00:00Z,69.9
company_2,zone_1,2026-03-12T12:00:00Z,83.14
company_2,zone_1,2026-03-12T13:00:00Z,62.12
company_2,zone_1,2026-03-12T14:00:00Z,67.33
company_2,zone_1,2026-03-12T15:00:00Z,64.73
company_2,zone_1,2026-03-12T16:00:00Z,55.09
company_2,zone_1,2026-03-12T17:00:00Z,71.09
company_2,zone_1,2026-03-12T18:00:00Z,70.32
company_2,zone_1,2026-03-12T19:00:00Z,47.99
company_2,zone_1,2026-03-12T20:00:00Z,63.22
company_2,zone_1,2026-03-12T21:00:00Z,40.81
company_2,zone_1,2026-03-12T22:00:00Z,56.84
company_2,zone_1,2026-03-12T23:00:00Z,42.65
company_2,zone_1,2026-03-13T00:00:00Z,56.66
company_2,zone_1,2026-03-13T01:00:00Z,39.03
company_2,zone_1,2026-03-13T02:00:00Z,54.98
company_2,zone_1,2026-03-13T03:00:00Z,49.39
company_2,zone_1,2026-03-13T04:00:00Z,37.71
company_2,zone_1,2026-03-13T05:00:00Z,52.84
company_2,zone_1,2026-03-13T06:00:00Z,59.34
company_2,zone_1,2026-03-13T07:00:00Z,56.83
company_2,zone_1,2026-03-13T08:00:00Z,43.03
company_2,zone_1,2026-03-13T09:00:00Z,64.63
company_2,zone_1,2026-03-13T10:00:00Z,62.93
company_2,zone_1,2026-03-13T11:00:00Z,85.15
company_2,zone_1,2026-03-13T12:00:00Z,57.84
company_2,zone_1,2026-03-13T13:00:00Z,74.64
company_2,zone_1,2026-03-13T14:00:00Z,66.59
company_2,zone_1,2026-03-13T15:00:00Z,72.14
company_2,zone_1,2026-03-13T16:00:00Z,65.32
company_2,zone_1,2026-03-13T17:00:00Z,65.67
company_2,zone_1,2026-03-13T18:00:00Z,49.09
company_2,zone_1,2026-03-13T19:00:00Z,54.09
company_2,zone_1,2026-03-13T20:00:00Z,56.08
company_2,zone_1,2026-03-13T21:00:00Z,43.04
company_2,zone_1,2026-03-13T22:00:00Z,58.86
company_2,zone_1,2026-03-13T23:00:00Z,38.82
company_2,zone_1,2026-03-14T00:00:00Z,43.13
company_2,zone_1,2026-03-14T01:00:00Z,57.92
company_2,zone_1,2026-03-14T02:00:00Z,55.86
company_2,zone_1,2026-03-14T03:00:00Z,43.16
company_2,zone_1,2026-03-14T04:00:00Z,48.3
company_2,zone_1,2026-03-14T05:00:00Z,41.8
company_2,zone_1,2026-03-14T06:00:00Z,63.76
company_2,zone_1,2026-03-14T07:00:00Z,63.15
company_2,zone_1,2026-03-14T08:00:00Z,61.7
company_2,zone_1,2026-03-14T09:00:00Z,59.42
company_2,zone_1,2026-03-14T10:00:00Z,79.56
company_2,zone_1,2026-03-14T11:00:00Z,54.05
company_2,zone_1,2026-03-14T12:00:00Z,48.67
company_2,zone_1,2026-03-14T13:00:00Z,70.54
company_2,zone_1,2026-03-14T14:00:00Z,67.76
company_2,zone_1,2026-03-14T15:00:00Z,70.11
company_2,zone_1,2026-03-14T16:00:00Z,60.47
company_2,zone_1,2026-03-14T17:00:00Z,62.2
company_2,zone_1,2026-03-14T18:00:00Z,58.47
company_2,zone_1,2026-03-14T19:00:00Z,54.23
company_2,zone_1,2026-03-14T20:00:00Z,64.34
company_2,zone_1,2026-03-14T21:00:00Z,50.9
company_2,zone_1,2026-03-14T22:00:00Z,37.77
company_2,zone_1,2026-03-14T23:00:00Z,71.39
company_2,zone_1,2026-03-15T00:00:00Z,40.65
company_2,zone_1,2026-03-15T01:00:00Z,54.44
company_2,zone_1,2026-03-15T02:00:00Z,48.19
company_2,zone_1,2026-03-15T03:00:00Z,58.68
company_2,zone_1,2026-03-15T04:00:00Z,43.39
company_2,zone_1,2026-03-15T05:00:00Z,47.14
company_2,zone_1,2026-03-15T06:00:00Z,58.89
company_2,zone_1,2026-03-15T07:00:00Z,45.27
company_2,zone_1,2026-03-15T08:00:00Z,63.27
company_2,zone_1,2026-03-15T09:00:00Z,50.94
company_2,zone_1,2026-03-15T10:00:00Z,73.02
company_2,zone_1,2026-03-15T11:00:00Z,91.59
company_2,zone_1,2026-03-15T12:00:00Z,57.51
company_2,zone_1,2026-03-15T13:00:00Z,48.65
company_2,zone_1,2026-03-15T14:00:00Z,73.79
company_2,zone_1,2026-03-15T15:00:00Z,63.61
company_2,zone_1,2026-03-15T16:00:00Z,78.5
company_2,zone_1,2026-03-15T17:00:00Z,70.75
company_2,zone_1,2026-03-15T18:00:00Z,60.57
company_2,zone_1,2026-03-15T19:00:00Z,49.22
company_2,zone_1,2026-03-15T20:00:00Z,77.92
company_2,zone_1,2026-03-15T21:00:00Z,59.42
company_2,zone_1,2026-03-15T22:00:00Z,61.28
company_2,zone_1,2026-03-15T23:00:00Z,47.97
company_2,zone_1,2026-03-16T00:00:00Z,41.81
company_2,zone_1,2026-03-16T01:00:00Z,40.9
company_2,zone_1,2026-03-16T02:00:00Z,70.68
company_2,zone_1,2026-03-16T03:00:00Z,42.9
company_2,zone_1,2026-03-16T04:00:00Z,49.35
company_2,zone_1,2026-03-16T05:00:00Z,40.08
company_2,zone_1,2026-03-16T06:00:00Z,68.45
company_2,zone_1,2026-03-16T07:00:00Z,43.96
company_2,zone_1,2026-03-16T08:00:00Z,37.41
company_2,zone_1,2026-03-16T09:00:00Z,63.75
company_2,zone_1,2026-03-16T10:00:00Z,64.65
company_2,zone_1,2026-03-16T11:00:00Z,87.59
company_2,zone_1,2026-03-16T12:00:00Z,77.04
company_2,zone_1,2026-03-16T13:00:00Z,78.78
company_2,zone_1,2026-03-16T14:00:00Z,53.03
company_2,zone_1,2026-03-16T15:00:00Z,71.03
company_2,zone_1,2026-03-16T16:00:00Z,66.7
company_2,zone_1,2026-03-16T17:00:00Z,52.54
company_2,zone_1,2026-03-16T18:00:00Z,65.6
company_2,zone_1,2026-03-16T19:00:00Z,52.93
company_2,zone_1,2026-03-16T20:00:00Z,45.98
company_2,zone_1,2026-03-16T21:00:00Z,50.7
company_2,zone_1,2026-03-16T22:00:00Z,55.45
company_2,zone_1,2026-03-16T23:00:00Z,60.8
company_2,zone_1,2026-03-17T00:00:00Z,48.02
company_2,zone_1,2026-03-17T01:00:00Z,68.54
company_2,zone_1,2026-03-17T02:00:00Z,48.11
company_2,zone_1,2026-03-17T03:00:00Z,44.53
company_2,zone_1,2026-03-17T04:00:00Z,37.03
company_2,zone_1,2026-03-17T05:00:00Z,33.75
company_2,zone_1,2026-03-17T06:00:00Z,55.68
company_2,zone_1,2026-03-17T07:00:00Z,54.52
company_2,zone_1,2026-03-17T08:00:00Z,78.91
company_2,zone_1,2026-03-17T09:00:00Z,43.07
company_2,zone_1,2026-03-17T10:00:00Z,50.6
company_2,zone_1,2026-03-17T11:00:00Z,62.27
company_2,zone_1,2026-03-17T12:00:00Z,70.15
company_2,zone_1,2026-03-17T13:00:00Z,81.72
company_2,zone_1,2026-03-17T14:00:00Z,76.16
company_2,zone_1,2026-03-17T15:00:00Z,68.81
company_2,zone_1,2026-03-17T16:00:00Z,57.57
company_2,zone_1,2026-03-17T17:00:00Z,70.15
company_2,zone_1,2026-03-17T18:00:00Z,44.18
company_2,zone_1,2026-03-17T19:00:00Z,58.17
company_2,zone_1,2026-03-17T20:00:00Z,75.58
company_2,zone_1,2026-03-17T21:00:00Z,53.36
company_2,zone_1,2026-03-17T22:00:00Z,40.99
company_2,zone_1,2026-03-17T23:00:00Z,54.4
company_2,zone_1,2026-03-18T00:00:00Z,47.08
company_2,zone_1,2026-03-18T01:00:00Z,51.67
company_2,zone_1,2026-03-18T02:00:00Z,48.23
company_2,zone_1,2026-03-18T03:00:00Z,55.69
company_2,zone_1,2026-03-18T04:00:00Z,39.28
company_2,zone_1,2026-03-18T05:00:00Z,45.79
company_2,zone_1,2026-03-18T06:00:00Z,59.51
company_2,zone_1,2026-03-18T07:00:00Z,57.83
company_2,zone_1,2026-03-18T08:00:00Z,46.82
company_2,zone_1,2026-03-18T09:00:00Z,49.69
company_2,zone_1,2026-03-18T10:00:00Z,63.8
company_2,zone_1,2026-03-18T11:00:00Z,74.66
company_2,zone_1,2026-03-18T12:00:00Z,71.82
company_2,zone_1,2026-03-18T13:00:00Z,86.66
company_2,zone_1,2026-03-18T14:00:00Z,61.33
company_2,zone_1,2026-03-18T15:00:00Z,65.74
company_2,zone_1,2026-03-18T16:00:00Z,66.91
company_2,zone_1,2026-03-18T17:00:00Z,62.21
company_2,zone_1,2026-03-18T18:00:00Z,66.43
company_2,zone_1,2026-03-18T19:00:00Z,58.84
company_2,zone_1,2026-03-18T20:00:00Z,47.7
company_2,zone_1,2026-03-18T21:00:00Z,62.41
company_2,zone_1,2026-03-18T22:00:00Z,50.29
company_2,zone_1,2026-03-18T23:00:00Z,48.6
company_2,zone_1,2026-03-19T00:00:00Z,61.96
company_2,zone_1,2026-03-19T01:00:00Z,43.12
company_2,zone_1,2026-03-19T02:00:00Z,48.07
company_2,zone_1,2026-03-19T03:00:00Z,44.83
company_2,zone_1,2026-03-19T04:00:00Z,49.02
company_2,zone_1,2026-03-19T05:00:00Z,56.21
company_2,zone_1,2026-03-19T06:00:00Z,54.05
company_2,zone_1,2026-03-19T07:00:00Z,71.34
company_2,zone_1,2026-03-19T08:00:00Z,74.02
company_2,zone_1,2026-03-19T09:00:00Z,56.01
company_2,zone_1,2026-03-19T10:00:00Z,51.45
company_2,zone_1,2026-03-19T11:00:00Z,55.98
company_2,zone_1,2026-03-19T12:00:00Z,38.22
company_2,zone_1,2026-03-19T13:00:00Z,81.75
company_2,zone_1,2026-03-19T14:00:00Z,72.02
company_2,zone_1,2026-03-19T15:00:00Z,79.21
company_2,zone_1,2026-03-19T16:00:00Z,63.58
company_2,zone_1,2026-03-19T17:00:00Z,63.19
company_2,zone_1,2026-03-19T18:00:00Z,53.06
company_2,zone_1,2026-03-19T19:00:00Z,65.98
company_2,zone_1,2026-03-19T20:00:00Z,49.78
company_2,zone_1,2026-03-19T21:00:00Z,55.24
company_2,zone_1,2026-03-19T22:00:00Z,39.99
company_2,zone_1,2026-03-19T23:00:00Z,54.42
company_2,zone_1,2026-03-20T00:00:00Z,33.53
company_2,zone_1,2026-03-20T01:00:00Z,48.9
company_2,zone_1,2026-03-20T02:00:00Z,70.2
company_2,zone_1,2026-03-20T03:00:00Z,51.87
company_2,zone_1,2026-03-20T04:00:00Z,55.64
company_2,zone_1,2026-03-20T05:00:00Z,62.12
company_2,zone_1,2026-03-20T06:00:00Z,51.66
company_2,zone_1,2026-03-20T07:00:00Z,61.69
company_2,zone_1,2026-03-20T08:00:00Z,64.85
company_2,zone_1,2026-03-20T09:00:00Z,73.39
company_2,zone_1,2026-03-20T10:00:00Z,87.08
company_2,zone_1,2026-03-20T11:00:00Z,46.33
company_2,zone_1,2026-03-20T12:00:00Z,68.01
company_2,zone_1,2026-03-20T13:00:00Z,68.43
company_2,zone_1,2026-03-20T14:00:00Z,53.87
company_2,zone_1,2026-03-20T15:00:00Z,65.68
company_2,zone_1,2026-03-20T16:00:00Z,75.71
company_2,zone_1,2026-03-20T17:00:00Z,83.09
company_2,zone_1,2026-03-20T18:00:00Z,62.47
company_2,zone_1,2026-03-20T19:00:00Z,52.47
company_2,zone_1,2026-03-20T20:00:00Z,53.78
company_2,zone_1,2026-03-20T21:00:00Z,56.03
company_2,zone_1,2026-03-20T22:00:00Z,41.44
company_2,zone_1,2026-03-20T23:00:00Z,51.14
company_2,zone_1,2026-03-21T00:00:00Z,55.42
company_2,zone_1,2026-03-21T01:00:00Z,46.31
company_2,zone_1,2026-03-21T02:00:00Z,65.79
company_2,zone_1,2026-03-21T03:00:00Z,47.8
company_2,zone_1,2026-03-21T04:00:00Z,46.37
company_2,zone_1,2026-03-21T05:00:00Z,51.88
company_2,zone_1,2026-03-21T06:00:00Z,60.4
company_2,zone_1,2026-03-21T07:00:00Z,76.38
company_2,zone_1,2026-03-21T08:00:00Z,61.99
company_2,zone_1,2026-03-21T09:00:00Z,71.92
company_2,zone_1,2026-03-21T10:00:00Z,53.79
company_2,zone_1,2026-03-21T11:00:00Z,66.06
company_2,zone_1,2026-03-21T12:00:00Z,63.19
company_2,zone_1,2026-03-21T13:00:00Z,69.24
company_2,zone_1,2026-03-21T14:00:00Z,25.97
company_2,zone_1,2026-03-21T15:00:00Z,68.59
company_2,zone_1,2026-03-21T16:00:00Z,50.52
company_2,zone_1,2026-03-21T17:00:00Z,68.33
